"","Date","tmax","tmin","prcp"
"35894",1994-04-10,72,55,0
"35895",1994-04-11,79,50,0
"35896",1994-04-12,85,56,0
"35897",1994-04-13,88,59,0
"35898",1994-04-14,88,59,0
"35899",1994-04-15,92,60,0
"35900",1994-04-16,100,66,0
"35901",1994-04-17,97,71,0
"35902",1994-04-18,94,66,0
"35903",1994-04-19,98,66,0
"35904",1994-04-20,99,67,0
"35905",1994-04-21,98,68,0
"35906",1994-04-22,95,71,0
"35907",1994-04-23,92,70,0
"35908",1994-04-24,76,54,0
"35909",1994-04-25,72,49,0
"35910",1994-04-26,71,52,0.09
"35911",1994-04-27,68,51,0
"35912",1994-04-28,76,53,0
"35913",1994-04-29,78,53,0
"35914",1994-04-30,83,58,0
"35915",1994-05-01,86,59,0
"35916",1994-05-02,88,61,0
"35917",1994-05-03,91,64,0
"35918",1994-05-04,97,66,0
"35919",1994-05-05,97,67,0
"35920",1994-05-06,92,66,0
"35921",1994-05-07,83,61,0
"35922",1994-05-08,84,59,0
"35923",1994-05-09,80,65,0
"35924",1994-05-10,82,58,0
"35925",1994-05-11,83,64,0.05
"35926",1994-05-12,88,62,0
"35927",1994-05-13,95,67,0
"35928",1994-05-14,98,70,0
"35929",1994-05-15,101,71,0
"35930",1994-05-16,95,66,0
"35931",1994-05-17,89,64,0
"35932",1994-05-18,86,63,0
"35933",1994-05-19,84,60,0
"35934",1994-05-20,87,60,0
"35935",1994-05-21,95,61,0
"35936",1994-05-22,96,66,0
"35937",1994-05-23,97,70,0
"35938",1994-05-24,89,63,0.34
"35939",1994-05-25,75,62,0
"35940",1994-05-26,88,63,0
"35941",1994-05-27,97,72,0
"35942",1994-05-28,100,74,0
"35943",1994-05-29,100,71,0
"35944",1994-05-30,105,71,0
"35945",1994-05-31,102,79,0
"35946",1994-06-01,101,69,0
"35947",1994-06-02,104,73,0
"35948",1994-06-03,107,74,0
"35949",1994-06-04,103,74,0
"35950",1994-06-05,105,72,0
"35951",1994-06-06,104,72,0
"35952",1994-06-07,99,72,0
"35953",1994-06-08,102,73,0
"35954",1994-06-09,107,74,0
"35955",1994-06-10,110,76,0
"35956",1994-06-11,109,80,0
"35957",1994-06-12,108,80,0
"35958",1994-06-13,106,77,0
"35959",1994-06-14,103,75,0
"35960",1994-06-15,103,72,0
"35961",1994-06-16,102,73,0
"35962",1994-06-17,94,78,0
"35963",1994-06-18,104,74,0
"35964",1994-06-19,104,80,0
"35965",1994-06-20,93,82,0
"35966",1994-06-21,95,82,0
"35967",1994-06-22,105,81,0
"35968",1994-06-23,110,84,0
"35969",1994-06-24,116,84,0
"35970",1994-06-25,116,84,0
"35971",1994-06-26,116,84,0
"35972",1994-06-27,109,89,0
"35973",1994-06-28,116,85,0
"35974",1994-06-29,117,89,0
"35975",1994-06-30,108,89,0
"35976",1994-07-01,110,86,0
"35977",1994-07-02,111,87,0
"35978",1994-07-03,109,86,0
"35979",1994-07-04,108,79,0
"35980",1994-07-05,105,81,0
"35981",1994-07-06,104,78,0
"35982",1994-07-07,109,75,0
"35983",1994-07-08,112,78,0
"35984",1994-07-09,109,82,0
"35985",1994-07-10,108,83,0
"35986",1994-07-11,109,84,0
"35987",1994-07-12,108,81,0
"35988",1994-07-13,109,78,0
"35989",1994-07-14,109,82,0
"35990",1994-07-15,107,80,0
"35991",1994-07-16,104,81,0
"35992",1994-07-17,96,77,0.02
"35993",1994-07-18,90,73,0.18
"35994",1994-07-19,94,75,0
"35995",1994-07-20,102,77,0
"35996",1994-07-21,106,83,0
"35997",1994-07-22,108,85,0
"35998",1994-07-23,108,89,0
"35999",1994-07-24,108,86,0
"36000",1994-07-25,108,86,0
"36001",1994-07-26,103,89,0
"36002",1994-07-27,106,88,0
"36003",1994-07-28,109,78,0.05
"36004",1994-07-29,104,79,0
"36005",1994-07-30,103,85,0
"36006",1994-07-31,105,87,0
"36007",1994-08-01,108,87,0
"36008",1994-08-02,111,85,0
"36009",1994-08-03,113,83,0
"36010",1994-08-04,109,85,0
"36011",1994-08-05,113,90,0
"36012",1994-08-06,108,89,0
"36013",1994-08-07,107,87,0
"36014",1994-08-08,98,81,0.01
"36015",1994-08-09,100,80,0
"36016",1994-08-10,108,84,0
"36017",1994-08-11,112,89,0
"36018",1994-08-12,103,83,0
"36019",1994-08-13,107,87,0
"36020",1994-08-14,101,83,0
"36021",1994-08-15,108,86,0
"36022",1994-08-16,106,83,0
"36023",1994-08-17,102,80,0.01
"36024",1994-08-18,106,86,0
"36025",1994-08-19,107,86,0
"36026",1994-08-20,105,81,0
"36027",1994-08-21,106,86,0
"36028",1994-08-22,102,81,0
"36029",1994-08-23,106,84,0
"36030",1994-08-24,107,83,0
"36031",1994-08-25,105,88,0
"36032",1994-08-26,102,85,0
"36033",1994-08-27,103,83,0
"36034",1994-08-28,106,83,0
"36035",1994-08-29,106,85,0
"36036",1994-08-30,104,86,0
"36037",1994-08-31,103,83,0
"36038",1994-09-01,102,85,0
"36039",1994-09-02,102,72,1.36
"36040",1994-09-03,91,73,0
"36041",1994-09-04,98,79,0
"36042",1994-09-05,100,75,0
"36043",1994-09-06,104,81,0
"36044",1994-09-07,107,83,0
"36045",1994-09-08,107,82,0
"36046",1994-09-09,106,82,0
"36047",1994-09-10,100,78,0
"36048",1994-09-11,99,77,0
"36049",1994-09-12,100,77,0
"36050",1994-09-13,93,73,0.14
"36051",1994-09-14,92,65,0
"36052",1994-09-15,96,64,0
"36053",1994-09-16,100,70,0
"36054",1994-09-17,101,74,0
"36055",1994-09-18,103,78,0
"36056",1994-09-19,100,78,0
"36057",1994-09-20,100,79,0
"36058",1994-09-21,82,68,0.21
"36059",1994-09-22,92,67,0
"36060",1994-09-23,97,72,0
"36061",1994-09-24,98,74,0
"36062",1994-09-25,96,76,0.03
"36063",1994-09-26,99,75,0
"36064",1994-09-27,101,72,0
"36065",1994-09-28,103,74,0
"36066",1994-09-29,99,74,0
"36067",1994-09-30,91,76,0
"36068",1994-10-01,93,68,0
"36069",1994-10-02,93,69,0
"36070",1994-10-03,93,72,0
"36071",1994-10-04,93,69,0
"36072",1994-10-05,81,67,0
"36073",1994-10-06,80,59,0
"36074",1994-10-07,85,60,0
"36075",1994-10-08,93,60,0
"36076",1994-10-09,90,71,0
"36077",1994-10-10,91,69,0
"36078",1994-10-11,92,61,0
"36079",1994-10-12,91,64,0
"36080",1994-10-13,93,65,0
"36081",1994-10-14,76,58,0
"36082",1994-10-15,69,57,0.55
"36083",1994-10-16,63,53,0
"36084",1994-10-17,71,48,0
"36085",1994-10-18,76,52,0
"36086",1994-10-19,81,54,0
"36087",1994-10-20,84,57,0
"36088",1994-10-21,84,57,0
"36089",1994-10-22,83,58,0
"36090",1994-10-23,85,61,0
"36091",1994-10-24,87,66,0
"36092",1994-10-25,86,63,0
"36093",1994-10-26,86,62,0
"36094",1994-10-27,87,61,0
"36095",1994-10-28,88,60,0
"36096",1994-10-29,88,62,0
"36097",1994-10-30,84,60,0
"36098",1994-10-31,84,58,0
"36099",1994-11-01,83,58,0
"36100",1994-11-02,75,56,0
"36101",1994-11-03,70,50,0
"36102",1994-11-04,61,45,0
"36103",1994-11-05,70,45,0
"36104",1994-11-06,80,49,0
"36105",1994-11-07,75,54,0
"36106",1994-11-08,70,54,0
"36107",1994-11-09,77,48,0
"36108",1994-11-10,82,53,0
"36109",1994-11-11,71,58,0
"36110",1994-11-12,63,52,0.68
"36111",1994-11-13,64,47,0
"36112",1994-11-14,68,44,0
"36113",1994-11-15,76,44,0
"36114",1994-11-16,68,54,0
"36115",1994-11-17,61,45,0
"36116",1994-11-18,67,42,0
"36117",1994-11-19,52,41,0
"36118",1994-11-20,55,36,0
"36119",1994-11-21,64,36,0
"36120",1994-11-22,69,44,0
"36121",1994-11-23,77,51,0
"36122",1994-11-24,74,49,0
"36123",1994-11-25,68,52,0
"36124",1994-11-26,66,45,0
"36125",1994-11-27,58,42,0
"36126",1994-11-28,61,35,0
"36127",1994-11-29,67,36,0
"36128",1994-11-30,75,48,0
"36129",1994-12-01,75,45,0
"36130",1994-12-02,71,44,0
"36131",1994-12-03,69,44,0
"36132",1994-12-04,67,46,0.13
"36133",1994-12-05,59,53,0.67
"36134",1994-12-06,64,54,0.5
"36135",1994-12-07,65,50,0
"36136",1994-12-08,63,45,0
"36137",1994-12-09,60,39,0
"36138",1994-12-10,64,36,0
"36139",1994-12-11,61,39,0
"36140",1994-12-12,59,47,0
"36141",1994-12-13,61,42,0
"36142",1994-12-14,61,43,0
"36143",1994-12-15,62,41,0
"36144",1994-12-16,67,38,0
"36145",1994-12-17,77,41,0
"36146",1994-12-18,74,45,0
"36147",1994-12-19,69,43,0
"36148",1994-12-20,70,43,0
"36149",1994-12-21,75,43,0
"36150",1994-12-22,72,50,0
"36151",1994-12-23,62,54,0.83
"36152",1994-12-24,66,55,0.05
"36153",1994-12-25,66,54,0.63
"36154",1994-12-26,59,49,0.21
"36155",1994-12-27,61,50,0
"36156",1994-12-28,61,46,0
"36157",1994-12-29,61,49,0.01
"36158",1994-12-30,56,46,0
"36159",1994-12-31,59,40,0
"36160",1995-01-01,62,41,0
"36161",1995-01-02,62,45,0
"36162",1995-01-03,59,45,0
"36163",1995-01-04,55,50,0.65
"36164",1995-01-05,62,51,0.27
"36165",1995-01-06,59,43,0
"36166",1995-01-07,64,42,0
"36167",1995-01-08,70,46,0
"36168",1995-01-09,70,49,0
"36169",1995-01-10,70,49,0
"36170",1995-01-11,63,53,0.14
"36171",1995-01-12,61,51,0.12
"36172",1995-01-13,66,50,0
"36173",1995-01-14,66,47,0
"36174",1995-01-15,59,49,0
"36175",1995-01-16,57,43,0
"36176",1995-01-17,53,42,0.09
"36177",1995-01-18,56,38,0
"36178",1995-01-19,64,38,0
"36179",1995-01-20,65,47,0
"36180",1995-01-21,58,45,0
"36181",1995-01-22,61,40,0
"36182",1995-01-23,65,43,0
"36183",1995-01-24,70,50,0
"36184",1995-01-25,67,54,0.12
"36185",1995-01-26,62,50,0.02
"36186",1995-01-27,60,44,0
"36187",1995-01-28,64,42,0
"36188",1995-01-29,68,41,0
"36189",1995-01-30,68,50,0
"36190",1995-01-31,71,42,0
"36191",1995-02-01,75,45,0
"36192",1995-02-02,78,49,0
"36193",1995-02-03,82,47,0
"36194",1995-02-04,82,53,0
"36195",1995-02-05,78,49,0
"36196",1995-02-06,76,49,0
"36197",1995-02-07,76,47,0
"36198",1995-02-08,75,53,0
"36199",1995-02-09,72,47,0
"36200",1995-02-10,68,47,0
"36201",1995-02-11,68,47,0
"36202",1995-02-12,69,46,0.09
"36203",1995-02-13,64,55,0.08
"36204",1995-02-14,67,57,0
"36205",1995-02-15,67,55,0.05
"36206",1995-02-16,71,50,0
"36207",1995-02-17,73,50,0
"36208",1995-02-18,81,50,0
"36209",1995-02-19,83,52,0
"36210",1995-02-20,85,57,0
"36211",1995-02-21,78,61,0.06
"36212",1995-02-22,69,57,0.06
"36213",1995-02-23,74,53,0
"36214",1995-02-24,76,54,0
"36215",1995-02-25,76,53,0
"36216",1995-02-26,76,54,0
"36217",1995-02-27,76,55,0
"36218",1995-02-28,72,57,0
"36219",1995-03-01,70,56,0
"36220",1995-03-02,72,54,0
"36221",1995-03-03,74,54,0
"36222",1995-03-04,73,60,0
"36223",1995-03-05,73,58,0.06
"36224",1995-03-06,72,54,0.47
"36225",1995-03-07,74,50,0
"36226",1995-03-08,73,49,0
"36227",1995-03-09,78,48,0
"36228",1995-03-10,82,53,0
"36229",1995-03-11,70,53,0.51
"36230",1995-03-12,69,53,0
"36231",1995-03-13,74,50,0
"36232",1995-03-14,81,52,0
"36233",1995-03-15,87,54,0
"36234",1995-03-16,87,55,0
"36235",1995-03-17,87,60,0
"36236",1995-03-18,86,61,0
"36237",1995-03-19,83,57,0
"36238",1995-03-20,86,57,0
"36239",1995-03-21,82,61,0
"36240",1995-03-22,75,53,0
"36241",1995-03-23,74,52,0
"36242",1995-03-24,66,53,0
"36243",1995-03-25,65,47,0
"36244",1995-03-26,69,43,0
"36245",1995-03-27,72,44,0
"36246",1995-03-28,72,46,0
"36247",1995-03-29,73,46,0
"36248",1995-03-30,75,47,0
"36249",1995-03-31,79,53,0
"36250",1995-04-01,82,52,0
"36251",1995-04-02,79,55,0
"36252",1995-04-03,85,55,0
"36253",1995-04-04,87,58,0
"36254",1995-04-05,89,59,0
"36255",1995-04-06,89,59,0
"36256",1995-04-07,88,58,0
"36257",1995-04-08,83,60,0
"36258",1995-04-09,75,56,0
"36259",1995-04-10,74,52,0
"36260",1995-04-11,78,50,0
"36261",1995-04-12,87,54,0
"36262",1995-04-13,88,58,0
"36263",1995-04-14,78,61,0
"36264",1995-04-15,71,58,0
"36265",1995-04-16,75,46,0.09
"36266",1995-04-17,63,46,0
"36267",1995-04-18,65,48,0.09
"36268",1995-04-19,57,47,0.11
"36269",1995-04-20,71,46,0
"36270",1995-04-21,70,54,0
"36271",1995-04-22,78,49,0
"36272",1995-04-23,84,53,0
"36273",1995-04-24,88,57,0
"36274",1995-04-25,89,57,0
"36275",1995-04-26,92,61,0
"36276",1995-04-27,93,66,0
"36277",1995-04-28,88,65,0
"36278",1995-04-29,90,64,0
"36279",1995-04-30,93,70,0
"36280",1995-05-01,93,71,0
"36281",1995-05-02,88,70,0
"36282",1995-05-03,89,62,0
"36283",1995-05-04,93,64,0
"36284",1995-05-05,75,62,0
"36285",1995-05-06,69,56,0
"36286",1995-05-07,72,50,0.09
"36287",1995-05-08,77,54,0
"36288",1995-05-09,85,58,0
"36289",1995-05-10,90,61,0
"36290",1995-05-11,91,64,0
"36291",1995-05-12,88,66,0
"36292",1995-05-13,87,68,0
"36293",1995-05-14,89,65,0
"36294",1995-05-15,87,64,0
"36295",1995-05-16,80,65,0
"36296",1995-05-17,82,59,0
"36297",1995-05-18,90,62,0
"36298",1995-05-19,95,66,0
"36299",1995-05-20,96,69,0
"36300",1995-05-21,97,68,0
"36301",1995-05-22,92,69,0
"36302",1995-05-23,85,64,0
"36303",1995-05-24,87,64,0
"36304",1995-05-25,88,64,0
"36305",1995-05-26,89,62,0
"36306",1995-05-27,92,67,0
"36307",1995-05-28,94,72,0
"36308",1995-05-29,93,71,0
"36309",1995-05-30,97,69,0
"36310",1995-05-31,101,71,0
"36311",1995-06-01,105,72,0
"36312",1995-06-02,90,69,0
"36313",1995-06-03,94,70,0
"36314",1995-06-04,98,70,0
"36315",1995-06-05,100,72,0
"36316",1995-06-06,94,72,0
"36317",1995-06-07,90,69,0
"36318",1995-06-08,81,65,0
"36319",1995-06-09,91,61,0
"36320",1995-06-10,99,65,0
"36321",1995-06-11,107,71,0
"36322",1995-06-12,110,76,0
"36323",1995-06-13,107,78,0
"36324",1995-06-14,106,78,0
"36325",1995-06-15,102,74,0
"36326",1995-06-16,83,72,0
"36327",1995-06-17,83,63,0
"36328",1995-06-18,94,63,0
"36329",1995-06-19,99,68,0
"36330",1995-06-20,101,72,0
"36331",1995-06-21,101,72,0
"36332",1995-06-22,103,71,0
"36333",1995-06-23,105,73,0
"36334",1995-06-24,109,76,0
"36335",1995-06-25,110,77,0
"36336",1995-06-26,108,79,0
"36337",1995-06-27,108,79,0
"36338",1995-06-28,108,81,0
"36339",1995-06-29,107,83,0
"36340",1995-06-30,106,80,0
"36341",1995-07-01,106,81,0
"36342",1995-07-02,104,81,0
"36343",1995-07-03,99,73,0
"36344",1995-07-04,103,76,0
"36345",1995-07-05,106,78,0
"36346",1995-07-06,110,79,0
"36347",1995-07-07,113,82,0
"36348",1995-07-08,111,88,0
"36349",1995-07-09,111,85,0
"36350",1995-07-10,109,85,0
"36351",1995-07-11,106,85,0
"36352",1995-07-12,103,84,0
"36353",1995-07-13,101,80,0
"36354",1995-07-14,105,81,0
"36355",1995-07-15,100,83,0
"36356",1995-07-16,94,81,0
"36357",1995-07-17,102,79,0
"36358",1995-07-18,100,87,0
"36359",1995-07-19,105,81,0
"36360",1995-07-20,106,85,0
"36361",1995-07-21,106,84,0
"36362",1995-07-22,104,76,0
"36363",1995-07-23,105,74,0
"36364",1995-07-24,109,77,0
"36365",1995-07-25,113,78,0
"36366",1995-07-26,116,78,0
"36367",1995-07-27,118,83,0
"36368",1995-07-28,121,85,0
"36369",1995-07-29,115,89,0
"36370",1995-07-30,113,88,0
"36371",1995-07-31,111,87,0
"36372",1995-08-01,113,88,0
"36373",1995-08-02,111,87,0
"36374",1995-08-03,113,87,0
"36375",1995-08-04,113,88,0
"36376",1995-08-05,113,87,0
"36377",1995-08-06,114,87,0
"36378",1995-08-07,111,89,0
"36379",1995-08-08,112,89,0
"36380",1995-08-09,112,90,0
"36381",1995-08-10,111,92,0
"36382",1995-08-11,106,79,0
"36383",1995-08-12,102,78,0
"36384",1995-08-13,109,86,0
"36385",1995-08-14,106,73,1.05
"36386",1995-08-15,93,76,0.08
"36387",1995-08-16,96,80,0
"36388",1995-08-17,101,82,0
"36389",1995-08-18,103,83,0
"36390",1995-08-19,100,75,0.78
"36391",1995-08-20,100,73,1.59
"36392",1995-08-21,100,74,0
"36393",1995-08-22,106,83,0
"36394",1995-08-23,105,83,0
"36395",1995-08-24,94,80,0
"36396",1995-08-25,101,80,0
"36397",1995-08-26,103,83,0
"36398",1995-08-27,106,83,0
"36399",1995-08-28,107,84,0
"36400",1995-08-29,109,88,0
"36401",1995-08-30,107,85,0
"36402",1995-08-31,111,86,0
"36403",1995-09-01,109,88,0
"36404",1995-09-02,110,87,0
"36405",1995-09-03,108,84,0
"36406",1995-09-04,109,83,0
"36407",1995-09-05,102,87,0
"36408",1995-09-06,105,84,0
"36409",1995-09-07,98,75,0.12
"36410",1995-09-08,102,81,0
"36411",1995-09-09,99,81,0
"36412",1995-09-10,100,79,0
"36413",1995-09-11,102,79,0
"36414",1995-09-12,105,77,0
"36415",1995-09-13,107,76,0
"36416",1995-09-14,103,80,0
"36417",1995-09-15,97,81,0
"36418",1995-09-16,97,76,0
"36419",1995-09-17,99,77,0
"36420",1995-09-18,100,80,0
"36421",1995-09-19,100,76,0
"36422",1995-09-20,101,76,0
"36423",1995-09-21,101,77,0
"36424",1995-09-22,99,79,0
"36425",1995-09-23,98,76,0
"36426",1995-09-24,99,76,0
"36427",1995-09-25,98,75,0
"36428",1995-09-26,99,75,0
"36429",1995-09-27,97,71,0.38
"36430",1995-09-28,89,69,0.58
"36431",1995-09-29,87,72,0
"36432",1995-09-30,89,65,0
"36433",1995-10-01,91,63,0
"36434",1995-10-02,94,64,0
"36435",1995-10-03,95,66,0
"36436",1995-10-04,93,65,0
"36437",1995-10-05,88,61,0
"36438",1995-10-06,91,60,0
"36439",1995-10-07,91,61,0
"36440",1995-10-08,92,62,0
"36441",1995-10-09,94,62,0
"36442",1995-10-10,96,63,0
"36443",1995-10-11,100,65,0
"36444",1995-10-12,97,71,0
"36445",1995-10-13,98,66,0
"36446",1995-10-14,98,65,0
"36447",1995-10-15,99,70,0
"36448",1995-10-16,94,68,0
"36449",1995-10-17,91,65,0
"36450",1995-10-18,94,62,0
"36451",1995-10-19,93,61,0
"36452",1995-10-20,95,62,0
"36453",1995-10-21,93,64,0
"36454",1995-10-22,85,63,0
"36455",1995-10-23,81,52,0
"36456",1995-10-24,80,54,0
"36457",1995-10-25,82,52,0
"36458",1995-10-26,83,53,0
"36459",1995-10-27,86,55,0
"36460",1995-10-28,87,58,0
"36461",1995-10-29,87,60,0
"36462",1995-10-30,82,61,0
"36463",1995-10-31,78,62,0
"36464",1995-11-01,74,58,1.25
"36465",1995-11-02,73,58,0.01
"36466",1995-11-03,79,56,0
"36467",1995-11-04,78,58,0
"36468",1995-11-05,73,57,0.42
"36469",1995-11-06,71,59,0.07
"36470",1995-11-07,76,57,0
"36471",1995-11-08,81,56,0
"36472",1995-11-09,79,58,0
"36473",1995-11-10,76,59,0
"36474",1995-11-11,80,56,0
"36475",1995-11-12,79,54,0
"36476",1995-11-13,81,55,0
"36477",1995-11-14,81,55,0
"36478",1995-11-15,85,55,0
"36479",1995-11-16,83,59,0
"36480",1995-11-17,83,55,0
"36481",1995-11-18,84,55,0
"36482",1995-11-19,81,55,0
"36483",1995-11-20,82,53,0
"36484",1995-11-21,83,53,0
"36485",1995-11-22,81,53,0
"36486",1995-11-23,79,52,0
"36487",1995-11-24,87,52,0
"36488",1995-11-25,84,57,0
"36489",1995-11-26,79,58,0
"36490",1995-11-27,72,50,0
"36491",1995-11-28,66,45,0
"36492",1995-11-29,73,44,0
"36493",1995-11-30,76,47,0
"36494",1995-12-01,78,48,0
"36495",1995-12-02,77,50,0
"36496",1995-12-03,76,49,0
"36497",1995-12-04,76,49,0
"36498",1995-12-05,76,50,0
"36499",1995-12-06,72,55,0
"36500",1995-12-07,73,55,0
"36501",1995-12-08,72,48,0
"36502",1995-12-09,74,46,0
"36503",1995-12-10,77,48,0
"36504",1995-12-11,75,47,0
"36505",1995-12-12,74,50,0
"36506",1995-12-13,74,50,0
"36507",1995-12-14,67,53,0
"36508",1995-12-15,66,44,0
"36509",1995-12-16,63,43,0
"36510",1995-12-17,60,40,0
"36511",1995-12-18,62,42,0
"36512",1995-12-19,64,39,0
"36513",1995-12-20,61,39,0
"36514",1995-12-21,61,40,0
"36515",1995-12-22,59,38,0
"36516",1995-12-23,60,37,0
"36517",1995-12-24,63,46,0.01
"36518",1995-12-25,66,50,0
"36519",1995-12-26,69,46,0
"36520",1995-12-27,68,42,0
"36521",1995-12-28,66,43,0
"36522",1995-12-29,63,40,0
"36523",1995-12-30,63,43,0
"36524",1995-12-31,63,43,0
"36525",1996-01-01,67,42,0
"36526",1996-01-02,63,44,0
"36527",1996-01-03,62,38,0
"36528",1996-01-04,65,38,0
"36529",1996-01-05,66,41,0
"36530",1996-01-06,68,40,0
"36531",1996-01-07,78,44,0
"36532",1996-01-08,78,47,0
"36533",1996-01-09,77,48,0
"36534",1996-01-10,75,47,0
"36535",1996-01-11,79,45,0
"36536",1996-01-12,80,48,0
"36537",1996-01-13,76,46,0
"36538",1996-01-14,74,45,0
"36539",1996-01-15,71,45,0
"36540",1996-01-16,74,47,0
"36541",1996-01-17,70,54,0
"36542",1996-01-18,63,41,0
"36543",1996-01-19,66,40,0
"36544",1996-01-20,66,40,0
"36545",1996-01-21,64,38,0
"36546",1996-01-22,59,41,0.11
"36547",1996-01-23,56,37,0
"36548",1996-01-24,61,35,0
"36549",1996-01-25,60,36,0
"36550",1996-01-26,64,42,0
"36551",1996-01-27,67,43,0
"36552",1996-01-28,67,42,0
"36553",1996-01-29,69,44,0
"36554",1996-01-30,70,48,0
"36555",1996-01-31,71,50,0.13
"36556",1996-02-01,64,53,0.44
"36557",1996-02-02,66,53,0
"36558",1996-02-03,68,47,0
"36559",1996-02-04,76,45,0
"36560",1996-02-05,77,49,0
"36561",1996-02-06,79,53,0
"36562",1996-02-07,81,54,0
"36563",1996-02-08,84,53,0
"36564",1996-02-09,82,54,0
"36565",1996-02-10,81,53,0
"36566",1996-02-11,80,56,0
"36567",1996-02-12,73,62,0
"36568",1996-02-13,75,59,0.03
"36569",1996-02-14,76,52,0
"36570",1996-02-15,79,53,0
"36571",1996-02-16,80,55,0
"36572",1996-02-17,81,53,0
"36573",1996-02-18,80,53,0
"36574",1996-02-19,77,54,0
"36575",1996-02-20,78,60,0
"36576",1996-02-21,78,65,0
"36577",1996-02-22,70,56,0.01
"36578",1996-02-23,68,47,0
"36579",1996-02-24,66,49,0
"36580",1996-02-25,63,45,0.47
"36581",1996-02-26,55,44,0.08
"36582",1996-02-27,57,37,0
"36583",1996-02-28,60,42,0
"36584",1996-02-29,64,41,0
"36585",1996-03-01,68,44,0
"36586",1996-03-02,71,42,0
"36587",1996-03-03,73,47,0
"36588",1996-03-04,75,57,0
"36589",1996-03-05,74,57,0
"36590",1996-03-06,72,52,0
"36591",1996-03-07,74,47,0
"36592",1996-03-08,84,50,0
"36593",1996-03-09,86,56,0
"36594",1996-03-10,86,60,0
"36595",1996-03-11,82,54,0
"36596",1996-03-12,77,56,0
"36597",1996-03-13,68,52,0.23
"36598",1996-03-14,63,49,0.32
"36599",1996-03-15,68,48,0
"36600",1996-03-16,74,50,0
"36601",1996-03-17,81,53,0
"36602",1996-03-18,83,54,0
"36603",1996-03-19,86,55,0
"36604",1996-03-20,89,58,0
"36605",1996-03-21,85,61,0
"36606",1996-03-22,85,58,0
"36607",1996-03-23,73,57,0
"36608",1996-03-24,71,47,0
"36609",1996-03-25,76,50,0
"36610",1996-03-26,78,53,0
"36611",1996-03-27,81,53,0
"36612",1996-03-28,82,55,0
"36613",1996-03-29,70,58,0
"36614",1996-03-30,78,50,0
"36615",1996-03-31,86,52,0
"36616",1996-04-01,89,55,0
"36617",1996-04-02,84,58,0
"36618",1996-04-03,80,56,0
"36619",1996-04-04,82,61,0
"36620",1996-04-05,82,59,0
"36621",1996-04-06,80,55,0
"36622",1996-04-07,84,56,0
"36623",1996-04-08,92,60,0
"36624",1996-04-09,94,64,0
"36625",1996-04-10,83,67,0
"36626",1996-04-11,79,59,0
"36627",1996-04-12,85,58,0
"36628",1996-04-13,79,62,0
"36629",1996-04-14,79,54,0
"36630",1996-04-15,87,53,0
"36631",1996-04-16,90,60,0
"36632",1996-04-17,83,60,0
"36633",1996-04-18,84,69,0
"36634",1996-04-19,81,60,0
"36635",1996-04-20,82,55,0
"36636",1996-04-21,83,55,0
"36637",1996-04-22,87,56,0
"36638",1996-04-23,96,59,0
"36639",1996-04-24,98,62,0
"36640",1996-04-25,97,69,0
"36641",1996-04-26,100,71,0
"36642",1996-04-27,100,72,0
"36643",1996-04-28,95,73,0
"36644",1996-04-29,88,66,0
"36645",1996-04-30,95,60,0
"36646",1996-05-01,99,65,0
"36647",1996-05-02,99,70,0
"36648",1996-05-03,97,68,0
"36649",1996-05-04,97,69,0
"36650",1996-05-05,98,68,0
"36651",1996-05-06,99,67,0
"36652",1996-05-07,100,66,0
"36653",1996-05-08,99,69,0
"36654",1996-05-09,93,71,0
"36655",1996-05-10,98,67,0
"36656",1996-05-11,107,69,0
"36657",1996-05-12,109,72,0
"36658",1996-05-13,106,76,0
"36659",1996-05-14,102,73,0
"36660",1996-05-15,98,73,0
"36661",1996-05-16,99,75,0
"36662",1996-05-17,96,74,0
"36663",1996-05-18,103,74,0
"36664",1996-05-19,100,76,0
"36665",1996-05-20,96,74,0
"36666",1996-05-21,97,69,0
"36667",1996-05-22,94,71,0
"36668",1996-05-23,89,70,0
"36669",1996-05-24,82,69,0
"36670",1996-05-25,78,63,0
"36671",1996-05-26,81,60,0
"36672",1996-05-27,93,65,0
"36673",1996-05-28,93,69,0
"36674",1996-05-29,95,69,0
"36675",1996-05-30,93,70,0
"36676",1996-05-31,95,69,0
"36677",1996-06-01,101,69,0
"36678",1996-06-02,108,73,0
"36679",1996-06-03,111,76,0
"36680",1996-06-04,110,79,0
"36681",1996-06-05,110,78,0
"36682",1996-06-06,108,78,0
"36683",1996-06-07,109,80,0
"36684",1996-06-08,110,79,0
"36685",1996-06-09,109,80,0
"36686",1996-06-10,108,79,0
"36687",1996-06-11,104,81,0
"36688",1996-06-12,106,85,0
"36689",1996-06-13,102,82,0
"36690",1996-06-14,104,84,0
"36691",1996-06-15,105,80,0
"36692",1996-06-16,106,75,0
"36693",1996-06-17,107,80,0
"36694",1996-06-18,109,80,0
"36695",1996-06-19,109,80,0
"36696",1996-06-20,109,85,0
"36697",1996-06-21,107,85,0
"36698",1996-06-22,101,75,0
"36699",1996-06-23,103,74,0
"36700",1996-06-24,103,75,0
"36701",1996-06-25,103,74,0
"36702",1996-06-26,98,80,0
"36703",1996-06-27,95,74,0
"36704",1996-06-28,96,71,0
"36705",1996-06-29,107,73,0
"36706",1996-06-30,107,86,0
"36707",1996-07-01,111,90,0
"36708",1996-07-02,110,88,0
